RUN	PerformanceTest	performancetest	1549556445936	double check	3.0.3
REQUEST	588		Client Logout Redirect 1	1549556453770	1549556453771	OK	 
REQUEST	588		Client Logout Redirect 2	1549556453771	1549556453773	OK	 
REQUEST	527		Change status of order	1549556453771	1549556453774	OK	 
REQUEST	527		Employee Logout	1549556453774	1549556453775	OK	 
USER	OrderItemsAndAcceptOrder	649	START	1549556453775	1549556453775
REQUEST	527		Employee Logout Redirect 1	1549556453775	1549556453775	OK	 
REQUEST	527		Employee Logout Redirect 2	1549556453776	1549556453778	OK	 
USER	OrderItemsAndAcceptOrder	527	END	1549556452555	1549556453778
REQUEST	589		Login as a Client	1549556453175	1549556453778	OK	 
REQUEST	528		Login as a Employee	1549556453178	1549556453780	OK	 
REQUEST	589		Add Order	1549556453778	1549556453780	OK	 
REQUEST	589		Client Logout	1549556453781	1549556453781	OK	 
REQUEST	589		Client Logout Redirect 1	1549556453781	1549556453782	OK	 
REQUEST	589		Client Logout Redirect 2	1549556453782	1549556453784	OK	 
REQUEST	528		Change status of order	1549556453780	1549556453784	OK	 
REQUEST	528		Employee Logout	1549556453784	1549556453784	OK	 
USER	OrderItemsAndAcceptOrder	650	START	1549556453785	1549556453785
REQUEST	528		Employee Logout Redirect 1	1549556453785	1549556453785	OK	 
REQUEST	528		Employee Logout Redirect 2	1549556453785	1549556453787	OK	 
USER	OrderItemsAndAcceptOrder	528	END	1549556452566	1549556453787
REQUEST	590		Login as a Client	1549556453185	1549556453788	OK	 
REQUEST	590		Add Order	1549556453788	1549556453790	OK	 
REQUEST	590		Client Logout	1549556453790	1549556453791	OK	 
REQUEST	590		Client Logout Redirect 1	1549556453791	1549556453791	OK	 
REQUEST	529		Login as a Employee	1549556453190	1549556453791	OK	 
REQUEST	590		Client Logout Redirect 2	1549556453792	1549556453793	OK	 
REQUEST	529		Change status of order	1549556453792	1549556453795	OK	 
REQUEST	529		Employee Logout	1549556453795	1549556453795	OK	 
REQUEST	529		Employee Logout Redirect 1	1549556453796	1549556453796	OK	 
USER	OrderItemsAndAcceptOrder	651	START	1549556453796	1549556453796
REQUEST	529		Employee Logout Redirect 2	1549556453796	1549556453798	OK	 
USER	OrderItemsAndAcceptOrder	529	END	1549556452575	1549556453798
REQUEST	591		Login as a Client	1549556453194	1549556453798	OK	 
REQUEST	530		Login as a Employee	1549556453197	1549556453800	OK	 
REQUEST	591		Add Order	1549556453798	1549556453800	OK	 
REQUEST	591		Client Logout	1549556453801	1549556453801	OK	 
REQUEST	591		Client Logout Redirect 1	1549556453801	1549556453802	OK	 
REQUEST	591		Client Logout Redirect 2	1549556453802	1549556453803	OK	 
REQUEST	530		Change status of order	1549556453801	1549556453804	OK	 
USER	OrderItemsAndAcceptOrder	652	START	1549556453804	1549556453804
REQUEST	530		Employee Logout	1549556453804	1549556453804	OK	 
REQUEST	530		Employee Logout Redirect 1	1549556453805	1549556453805	OK	 
REQUEST	530		Employee Logout Redirect 2	1549556453805	1549556453807	OK	 
USER	OrderItemsAndAcceptOrder	530	END	1549556452585	1549556453807
REQUEST	531		Login as a Employee	1549556453206	1549556453809	OK	 
REQUEST	592		Login as a Client	1549556453205	1549556453809	OK	 
REQUEST	592		Add Order	1549556453810	1549556453812	OK	 
REQUEST	592		Client Logout	1549556453812	1549556453813	OK	 
REQUEST	531		Change status of order	1549556453810	1549556453813	OK	 
REQUEST	531		Employee Logout	1549556453813	1549556453814	OK	 
REQUEST	592		Client Logout Redirect 1	1549556453813	1549556453813	OK	 
REQUEST	531		Employee Logout Redirect 1	1549556453814	1549556453814	OK	 
USER	OrderItemsAndAcceptOrder	653	START	1549556453814	1549556453814
REQUEST	592		Client Logout Redirect 2	1549556453814	1549556453815	OK	 
REQUEST	531		Employee Logout Redirect 2	1549556453814	1549556453816	OK	 
USER	OrderItemsAndAcceptOrder	531	END	1549556452594	1549556453816
REQUEST	532		Login as a Employee	1549556453215	1549556453816	OK	 
REQUEST	532		Change status of order	1549556453817	1549556453820	OK	 
REQUEST	593		Login as a Client	1549556453215	1549556453820	OK	 
REQUEST	532		Employee Logout	1549556453820	1549556453820	OK	 
REQUEST	532		Employee Logout Redirect 1	1549556453821	1549556453821	OK	 
REQUEST	593		Add Order	1549556453820	1549556453822	OK	 
REQUEST	532		Employee Logout Redirect 2	1549556453821	1549556453823	OK	 
USER	OrderItemsAndAcceptOrder	532	END	1549556452604	1549556453823
REQUEST	593		Client Logout	1549556453823	1549556453823	OK	 
REQUEST	593		Client Logout Redirect 1	1549556453823	1549556453824	OK	 
USER	OrderItemsAndAcceptOrder	654	START	1549556453824	1549556453824
REQUEST	533		Login as a Employee	1549556453222	1549556453825	OK	 
REQUEST	593		Client Logout Redirect 2	1549556453824	1549556453825	OK	 
REQUEST	533		Change status of order	1549556453825	1549556453828	OK	 
REQUEST	533		Employee Logout	1549556453828	1549556453829	OK	 
REQUEST	533		Employee Logout Redirect 1	1549556453829	1549556453830	OK	 
REQUEST	533		Employee Logout Redirect 2	1549556453830	1549556453831	OK	 
USER	OrderItemsAndAcceptOrder	533	END	1549556452614	1549556453831
REQUEST	594		Login as a Client	1549556453225	1549556453832	OK	 
REQUEST	594		Add Order	1549556453832	1549556453834	OK	 
USER	OrderItemsAndAcceptOrder	655	START	1549556453835	1549556453835
REQUEST	594		Client Logout	1549556453835	1549556453835	OK	 
REQUEST	594		Client Logout Redirect 1	1549556453835	1549556453836	OK	 
REQUEST	594		Client Logout Redirect 2	1549556453836	1549556453837	OK	 
REQUEST	595		Login as a Client	1549556453236	1549556453839	OK	 
REQUEST	534		Login as a Employee	1549556453237	1549556453839	OK	 
REQUEST	595		Add Order	1549556453839	1549556453841	OK	 
REQUEST	595		Client Logout	1549556453841	1549556453842	OK	 
REQUEST	534		Change status of order	1549556453839	1549556453843	OK	 
REQUEST	595		Client Logout Redirect 1	1549556453842	1549556453843	OK	 
REQUEST	534		Employee Logout	1549556453843	1549556453843	OK	 
REQUEST	534		Employee Logout Redirect 1	1549556453844	1549556453844	OK	 
USER	OrderItemsAndAcceptOrder	656	START	1549556453845	1549556453845
REQUEST	595		Client Logout Redirect 2	1549556453843	1549556453845	OK	 
REQUEST	534		Employee Logout Redirect 2	1549556453845	1549556453846	OK	 
USER	OrderItemsAndAcceptOrder	534	END	1549556452625	1549556453846
REQUEST	596		Login as a Client	1549556453245	1549556453849	OK	 
REQUEST	535		Login as a Employee	1549556453249	1549556453850	OK	 
REQUEST	596		Add Order	1549556453849	1549556453851	OK	 
REQUEST	596		Client Logout	1549556453852	1549556453852	OK	 
REQUEST	596		Client Logout Redirect 1	1549556453852	1549556453853	OK	 
REQUEST	535		Change status of order	1549556453850	1549556453854	OK	 
REQUEST	535		Employee Logout	1549556453854	1549556453854	OK	 
REQUEST	596		Client Logout Redirect 2	1549556453853	1549556453854	OK	 
USER	OrderItemsAndAcceptOrder	657	START	1549556453855	1549556453855
REQUEST	535		Employee Logout Redirect 1	1549556453855	1549556453855	OK	 
REQUEST	535		Employee Logout Redirect 2	1549556453855	1549556453857	OK	 
USER	OrderItemsAndAcceptOrder	535	END	1549556452635	1549556453857
REQUEST	597		Login as a Client	1549556453255	1549556453858	OK	 
REQUEST	536		Login as a Employee	1549556453257	1549556453859	OK	 
REQUEST	597		Add Order	1549556453858	1549556453860	OK	 
REQUEST	597		Client Logout	1549556453860	1549556453861	OK	 
REQUEST	597		Client Logout Redirect 1	1549556453861	1549556453861	OK	 
REQUEST	536		Change status of order	1549556453859	1549556453862	OK	 
REQUEST	536		Employee Logout	1549556453862	1549556453863	OK	 
REQUEST	597		Client Logout Redirect 2	1549556453862	1549556453863	OK	 
REQUEST	536		Employee Logout Redirect 1	1549556453863	1549556453864	OK	 
REQUEST	536		Employee Logout Redirect 2	1549556453864	1549556453865	OK	 
USER	OrderItemsAndAcceptOrder	658	START	1549556453865	1549556453865
USER	OrderItemsAndAcceptOrder	536	END	1549556452647	1549556453866
REQUEST	537		Login as a Employee	1549556453263	1549556453866	OK	 
REQUEST	598		Login as a Client	1549556453266	1549556453868	OK	 
REQUEST	537		Change status of order	1549556453867	1549556453870	OK	 
REQUEST	537		Employee Logout	1549556453870	1549556453871	OK	 
REQUEST	598		Add Order	1549556453869	1549556453871	OK	 
REQUEST	537		Employee Logout Redirect 1	1549556453871	1549556453871	OK	 
REQUEST	598		Client Logout	1549556453871	1549556453872	OK	 
REQUEST	598		Client Logout Redirect 1	1549556453872	1549556453872	OK	 
REQUEST	537		Employee Logout Redirect 2	1549556453872	1549556453873	OK	 
USER	OrderItemsAndAcceptOrder	537	END	1549556452655	1549556453873
REQUEST	598		Client Logout Redirect 2	1549556453873	1549556453874	OK	 
USER	OrderItemsAndAcceptOrder	659	START	1549556453874	1549556453874
REQUEST	538		Login as a Employee	1549556453274	1549556453876	OK	 
REQUEST	538		Change status of order	1549556453876	1549556453880	OK	 
REQUEST	538		Employee Logout	1549556453880	1549556453880	OK	 
REQUEST	538		Employee Logout Redirect 1	1549556453881	1549556453881	OK	 
REQUEST	599		Login as a Client	1549556453275	1549556453882	OK	 
REQUEST	538		Employee Logout Redirect 2	1549556453881	1549556453883	OK	 
USER	OrderItemsAndAcceptOrder	538	END	1549556452665	1549556453883
REQUEST	599		Add Order	1549556453882	1549556453884	OK	 
REQUEST	599		Client Logout	1549556453884	1549556453885	OK	 
USER	OrderItemsAndAcceptOrder	660	START	1549556453885	1549556453885
REQUEST	599		Client Logout Redirect 1	1549556453885	1549556453885	OK	 
REQUEST	600		Login as a Client	1549556453284	1549556453887	OK	 
REQUEST	599		Client Logout Redirect 2	1549556453886	1549556453887	OK	 
REQUEST	600		Add Order	1549556453887	1549556453889	OK	 
REQUEST	600		Client Logout	1549556453889	1549556453890	OK	 
REQUEST	539		Login as a Employee	1549556453288	1549556453890	OK	 
REQUEST	600		Client Logout Redirect 1	1549556453890	1549556453890	OK	 
REQUEST	600		Client Logout Redirect 2	1549556453891	1549556453892	OK	 
REQUEST	539		Change status of order	1549556453890	1549556453893	OK	 
REQUEST	539		Employee Logout	1549556453893	1549556453894	OK	 
REQUEST	539		Employee Logout Redirect 1	1549556453894	1549556453894	OK	 
USER	OrderItemsAndAcceptOrder	661	START	1549556453895	1549556453895
REQUEST	539		Employee Logout Redirect 2	1549556453895	1549556453896	OK	 
USER	OrderItemsAndAcceptOrder	539	END	1549556452675	1549556453896
REQUEST	601		Login as a Client	1549556453295	1549556453898	OK	 
REQUEST	540		Login as a Employee	1549556453295	1549556453898	OK	 
REQUEST	601		Add Order	1549556453899	1549556453901	OK	 
REQUEST	601		Client Logout	1549556453902	1549556453902	OK	 
REQUEST	540		Change status of order	1549556453900	1549556453903	OK	 
REQUEST	601		Client Logout Redirect 1	1549556453903	1549556453903	OK	 
REQUEST	540		Employee Logout	1549556453903	1549556453903	OK	 
REQUEST	540		Employee Logout Redirect 1	1549556453904	1549556453904	OK	 
REQUEST	601		Client Logout Redirect 2	1549556453903	1549556453905	OK	 
USER	OrderItemsAndAcceptOrder	662	START	1549556453905	1549556453905
REQUEST	540		Employee Logout Redirect 2	1549556453904	1549556453906	OK	 
USER	OrderItemsAndAcceptOrder	540	END	1549556452686	1549556453906
REQUEST	541		Login as a Employee	1549556453307	1549556453910	OK	 
REQUEST	602		Login as a Client	1549556453305	1549556453910	OK	 
REQUEST	602		Add Order	1549556453910	1549556453912	OK	 
REQUEST	602		Client Logout	1549556453912	1549556453913	OK	 
REQUEST	541		Change status of order	1549556453910	1549556453913	OK	 
REQUEST	541		Employee Logout	1549556453913	1549556453914	OK	 
REQUEST	602		Client Logout Redirect 1	1549556453913	1549556453914	OK	 
REQUEST	541		Employee Logout Redirect 1	1549556453914	1549556453914	OK	 
USER	OrderItemsAndAcceptOrder	663	START	1549556453915	1549556453915
REQUEST	602		Client Logout Redirect 2	1549556453914	1549556453915	OK	 
REQUEST	541		Employee Logout Redirect 2	1549556453915	1549556453916	OK	 
USER	OrderItemsAndAcceptOrder	541	END	1549556452697	1549556453916
REQUEST	603		Login as a Client	1549556453315	1549556453917	OK	 
REQUEST	542		Login as a Employee	1549556453316	1549556453918	OK	 
REQUEST	603		Add Order	1549556453917	1549556453919	OK	 
REQUEST	603		Client Logout	1549556453920	1549556453920	OK	 
REQUEST	603		Client Logout Redirect 1	1549556453920	1549556453921	OK	 
REQUEST	542		Change status of order	1549556453918	1549556453921	OK	 
REQUEST	542		Employee Logout	1549556453922	1549556453922	OK	 
REQUEST	603		Client Logout Redirect 2	1549556453921	1549556453922	OK	 
REQUEST	542		Employee Logout Redirect 1	1549556453922	1549556453923	OK	 
REQUEST	542		Employee Logout Redirect 2	1549556453923	1549556453924	OK	 
USER	OrderItemsAndAcceptOrder	542	END	1549556452705	1549556453925
USER	OrderItemsAndAcceptOrder	664	START	1549556453925	1549556453925
REQUEST	543		Login as a Employee	1549556453325	1549556453927	OK	 
REQUEST	543		Change status of order	1549556453927	1549556453930	OK	 
REQUEST	543		Employee Logout	1549556453930	1549556453931	OK	 
REQUEST	604		Login as a Client	1549556453325	1549556453931	OK	 
REQUEST	543		Employee Logout Redirect 1	1549556453931	1549556453932	OK	 
REQUEST	604		Add Order	1549556453931	1549556453933	OK	 
REQUEST	604		Client Logout	1549556453934	1549556453934	OK	 
REQUEST	543		Employee Logout Redirect 2	1549556453933	1549556453934	OK	 
USER	OrderItemsAndAcceptOrder	543	END	1549556452715	1549556453935
REQUEST	604		Client Logout Redirect 1	1549556453934	1549556453935	OK	 
USER	OrderItemsAndAcceptOrder	665	START	1549556453936	1549556453936
REQUEST	604		Client Logout Redirect 2	1549556453935	1549556453936	OK	 
REQUEST	605		Login as a Client	1549556453337	1549556453943	OK	 
REQUEST	544		Login as a Employee	1549556453336	1549556453943	OK	 
USER	OrderItemsAndAcceptOrder	666	START	1549556453945	1549556453945
REQUEST	605		Add Order	1549556453943	1549556453945	OK	 
REQUEST	605		Client Logout	1549556453946	1549556453946	OK	 
REQUEST	544		Change status of order	1549556453943	1549556453947	OK	 
REQUEST	605		Client Logout Redirect 1	1549556453946	1549556453947	OK	 
REQUEST	544		Employee Logout	1549556453947	1549556453947	OK	 
REQUEST	544		Employee Logout Redirect 1	1549556453947	1549556453948	OK	 
REQUEST	605		Client Logout Redirect 2	1549556453947	1549556453948	OK	 
REQUEST	544		Employee Logout Redirect 2	1549556453948	1549556453949	OK	 
USER	OrderItemsAndAcceptOrder	544	END	1549556452725	1549556453950
REQUEST	606		Login as a Client	1549556453345	1549556453950	OK	 
REQUEST	545		Login as a Employee	1549556453348	1549556453950	OK	 
REQUEST	606		Add Order	1549556453951	1549556453953	OK	 
REQUEST	606		Client Logout	1549556453953	1549556453953	OK	 
REQUEST	545		Change status of order	1549556453951	1549556453954	OK	 
REQUEST	606		Client Logout Redirect 1	1549556453954	1549556453954	OK	 
REQUEST	545		Employee Logout	1549556453954	1549556453954	OK	 
USER	OrderItemsAndAcceptOrder	667	START	1549556453954	1549556453954
REQUEST	545		Employee Logout Redirect 1	1549556453954	1549556453955	OK	 
REQUEST	606		Client Logout Redirect 2	1549556453954	1549556453956	OK	 
REQUEST	546		Login as a Employee	1549556453354	1549556453956	OK	 
REQUEST	545		Employee Logout Redirect 2	1549556453955	1549556453956	OK	 
USER	OrderItemsAndAcceptOrder	545	END	1549556452737	1549556453957
REQUEST	546		Change status of order	1549556453956	1549556453959	OK	 
REQUEST	607		Login as a Client	1549556453355	1549556453959	OK	 
REQUEST	546		Employee Logout	1549556453959	1549556453960	OK	 
REQUEST	546		Employee Logout Redirect 1	1549556453960	1549556453960	OK	 
REQUEST	607		Add Order	1549556453959	1549556453961	OK	 
REQUEST	546		Employee Logout Redirect 2	1549556453960	1549556453962	OK	 
USER	OrderItemsAndAcceptOrder	546	END	1549556452746	1549556453962
REQUEST	607		Client Logout	1549556453962	1549556453962	OK	 
REQUEST	607		Client Logout Redirect 1	1549556453962	1549556453963	OK	 
REQUEST	607		Client Logout Redirect 2	1549556453963	1549556453964	OK	 
USER	OrderItemsAndAcceptOrder	668	START	1549556453965	1549556453965
REQUEST	547		Login as a Employee	1549556453365	1549556453967	OK	 
REQUEST	608		Login as a Client	1549556453365	1549556453969	OK	 
REQUEST	547		Change status of order	1549556453967	1549556453971	OK	 
REQUEST	547		Employee Logout	1549556453971	1549556453971	OK	 
REQUEST	608		Add Order	1549556453970	1549556453971	OK	 
REQUEST	547		Employee Logout Redirect 1	1549556453972	1549556453972	OK	 
REQUEST	608		Client Logout	1549556453972	1549556453972	OK	 
REQUEST	608		Client Logout Redirect 1	1549556453972	1549556453973	OK	 
REQUEST	547		Employee Logout Redirect 2	1549556453972	1549556453974	OK	 
USER	OrderItemsAndAcceptOrder	547	END	1549556452755	1549556453974
REQUEST	608		Client Logout Redirect 2	1549556453973	1549556453974	OK	 
USER	OrderItemsAndAcceptOrder	669	START	1549556453975	1549556453975
REQUEST	609		Login as a Client	1549556453375	1549556453982	OK	 
REQUEST	548		Login as a Employee	1549556453377	1549556453982	OK	 
REQUEST	609		Add Order	1549556453982	1549556453984	OK	 
USER	OrderItemsAndAcceptOrder	670	START	1549556453985	1549556453985
REQUEST	609		Client Logout	1549556453984	1549556453985	OK	 
REQUEST	609		Client Logout Redirect 1	1549556453985	1549556453985	OK	 
REQUEST	548		Change status of order	1549556453983	1549556453986	OK	 
REQUEST	548		Employee Logout	1549556453986	1549556453986	OK	 
REQUEST	610		Login as a Client	1549556453384	1549556453987	OK	 
REQUEST	609		Client Logout Redirect 2	1549556453986	1549556453987	OK	 
REQUEST	548		Employee Logout Redirect 1	1549556453986	1549556453987	OK	 
REQUEST	549		Login as a Employee	1549556453386	1549556453988	OK	 
REQUEST	548		Employee Logout Redirect 2	1549556453987	1549556453989	OK	 
USER	OrderItemsAndAcceptOrder	548	END	1549556452766	1549556453989
REQUEST	610		Add Order	1549556453987	1549556453989	OK	 
REQUEST	610		Client Logout	1549556453989	1549556453990	OK	 
REQUEST	610		Client Logout Redirect 1	1549556453990	1549556453990	OK	 
REQUEST	549		Change status of order	1549556453988	1549556453991	OK	 
REQUEST	549		Employee Logout	1549556453992	1549556453992	OK	 
REQUEST	610		Client Logout Redirect 2	1549556453991	1549556453992	OK	 
